url	title	indirizzo	keyword_ristorante	ranking	total_ranking
https://www.ubereats.com/milano/food-delivery/pizzeria-da-romano/ddBYAOoDQEesKiVgja1h3w	Pizzeria da Romano	Corso Lodi 12 Milano, 20135	$ • Italian • Mediterranean • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ristorante-giapponese-ghenza/8AxHQVGbSGGmN5tb6o6apg	Ristorante Giapponese Ghenza	Via Giuseppe Meda, 35, Milano, Lombardia 20141	$$ • Sushi • Japanese • Asian Fusion	4	(10)
https://www.ubereats.com/milano/food-delivery/pizza-e-kebab-viale-tibaldi/t0hr9wlfTCqxOqbseZejVw	Pizza e Kebab - Viale Tibaldi	14 Viale Tibaldi, Milano, 20136	$ • Italian • Mediterranean • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/bao-bao/ygIYy5L4QAmlnuIdYsdAGQ	Bao Bao	Via Maurizio Quadrio, 25, Milano, Lombardia 20154	$ • Japanese • Japanese sweets • Sandwich	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/mania-tropicale/UV_fW4P0RGSq2TXegNknuA	Mania Tropicale	Corso Di Porta Romana, 19, 20122 Milano Mi, Italy,	$ • Sandwich • Street Food • Salads • Vegetarian • Vegan • Healthy • Latin Fusion	4.2	(12)
https://www.ubereats.com/milano/food-delivery/polleria-milano-20-la-polleria-del-benessere/6RmnaHuARvqOSAt4-f9KsQ	Polleria Milano 2.0 - La Polleria del Benessere	Via Crema, 16, 20135 Milano, Italy, Lombardia 20135	$$ • Street Food • Wings • Fast Food • Chicken • Healthy	3.9	(18)
https://www.ubereats.com/milano/food-delivery/my-maki-ticinese/XZdhqiUyRWKMS8TmT4y-5w	My Maki - Ticinese	Via Pasquale Paoli, 3, Milano, Lombardia 20143	Sushi • Japanese • Japanese sweets	4.6	(14)
https://www.ubereats.com/milano/food-delivery/visca-panini-dal-mare-gourmet/I59Xj_hYT4KSf2ejsdUWfg	Visca - Panini Dal Mare Gourmet	Viale Bligny, 60, 20136	$$ • Sandwich • Italian • Seafood • Healthy	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/shalimar-ripamonti/4hCvkMdETWy-Wcz8KyS33w	Shalimar - Ripamonti	Viale Toscana, 2, 20136 Milano Mi, Italy,	$ • Indian • Gourmet	4.2	(20)
https://www.ubereats.com/milano/food-delivery/tenoha-milano/W01STFXiRQuiJepwd-v1uQ	Tenoha Milano	Via Vigevano 18,, Milan, 20144	$$ • Sushi • Japanese set items • Western-style Japanese Food • Japanese sweets • Japanese	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/sun-restaurant/zt91nuitTUCBvALtl-Szqg	Sun Restaurant	Via Salasco, 29, Entrata Viale Bligny 66, Milano, 20136	$ • Chinese • Asian • Asian Fusion • South East Asian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/eccellenze-campane-milano/0D6UsY6bTiS2SAwYcg51xw	Eccellenze Campane Milano	Via Cusani 1, Milano, 20121	Italian • Pizza • Desserts	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/unaltra-pasta-pinsa-romana/oBTo4VOUTDWadmX6XVhLcQ	Un'altra Pasta - Pinsa Romana	Via Bergamini, 5, Milano, Lombardia 20122	$ • Street Food • Deli	4.7	(14)
https://www.ubereats.com/milano/food-delivery/pizzeria-san-gennaro/XPab7_1AS3-vSnufn91U5w	Pizzeria San Gennaro	Via Savona, 73, Milano, Lombardia 20144	$ • Pizza • Mediterranean • Friterie	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/dolci-memela-piazza-miani/WiRATlQJRtyi_yjbkuUAOw	Dolci Memela - Piazza Miani	Piazza Guglielmo Miani, Milano, Lombardia	$ • Desserts • Ice Cream and Frozen Yogurt • Pastry	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/amorino-navigli/vhLuqDlWQL-dblAeNuxHzQ	Amorino - Navigli	Alzaia Naviglio Grande, 24, 20144 Milano, Italy, Lombardia 20144	$ • Ice Cream and Frozen Yogurt	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/salad-house-duomo/AHCZW33PTMy6StJZAXXgQw	Salad House - Duomo	Via Santa Tecla, 3, 20122 Milano Mi, Italy,	$ • Healthy • Vegetarian • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ciccio-pizza-porta-romana/UFf2VcayQWKQ2Gn5WzfluA	Ciccio Pizza - Porta Romana	Viale Sabotino 1/A, Milano, 20135	$ • Italian • Mediterranean • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/un-sacco-bello-cucina-romana/B72liHJaRHWdDd57K9A-RA	Un Sacco Bello - Cucina Romana	Via Lodovico Muratori, 50, Milano, 20135	Italian • Pasta • Kids Friendly	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/mr-bulldog/tGg1pQwOTFeyPTNP_yfvVw	Mr Bulldog	Via Savona, 13, Milano, Lombardia 20144	$ • American • New American • Burgers	4.7	(13)
https://www.ubereats.com/milano/food-delivery/green-leaf%3A-salad-%26-healthy-bowls/FX9uV7A3RCWMjCOW5FpnHw	Green Leaf: Salad & Healthy Bowls	Via Comelico, 13, Milano, 20135	$ • Italian • Bar Food • Salads	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/casa-del-ramen/kJnAxbKSSlmQGLbkdqQsaQ	Casa del Ramen	Via Vigevano, 22, Milano, 20144	$$ • Chinese • Noodles • Asian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/lov-milano-premuda/bxBO1VdgTwaSQ_MypKEQIQ	L'OV Milano - Premuda	Viale Premuda, 14, Milano, 20129	$$ • Street Food • Burgers • Sandwich • Salads • Vegetarian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/oddo-italian-finest-hot-dog/huVD5VC7TeGuHHCHYq91gA	Oddo Italian Finest Hot Dog	Via Evangelista Torricelli, 21, Milano, Lombardia 20136	$$$ • Italian • Traditional American • Latin American • Sandwich	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/amare-cucina-e-panini-di-mare/BWNbwNSwR9y0WPYltLQhIA	A'Mare - Cucina e Panini di Mare	Via Santa Tecla, 3, Milano, Lombardia 20122	$$ • Burgers • Seafood	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/magolosa-crepes-gelati-vini/aA6JwmYHSTapo5vNH_Abzg	MAGOLOSA - Crêpes, Gelati, Vini	Piazzale Tripoli, 7, 20146 Milano Mi, Italia, Lombardia 20146	Desserts • Ice Cream and Frozen Yogurt • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/zen-sushi/0tDk0Ml8SMue6EHwZ_DRgA	Zen Sushi	Via Maddalena 1,, Milan, 20122	$$ • Sushi • Japanese • Asian Fusion	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/la-casa-dellarancina/4qfYTraHTOKmZpSBdB7fDg	La Casa Dell'Arancina	Piazza Guglielmo Miani, 2, Milano, Lombardia 20143	$ • Sandwich • Street Food • Mediterranean • Italian • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/il-vinaio-di-furio/dFT13NIeSoqxoiIveFJwLg	Il Vinaio di Furio	Via Crema, 14, Milano, Lombardia 20135	$$ • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pausa-your-italian-break/5du6sdrKQUieZ_cXEYDPtw	Pausa Your Italian Break	Via Cesare Correnti, 28, 20123 Milano Mi, Italia, Italy 20123	$ • Pasta • Italian • Pizza • Breakfast and Brunch	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/loro-di-napoli/uq_8mtKYQaeyVDgk383tuw	L'oro di Napoli	Viale Bligny, 42, 20136 Milano Mi, Italia,	$ • Pizza • Italian • Healthy • Mediterranean • European • Flour based food	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pizzeria-san-giorgio-casale/hqN69HB7QKG7JCTN6Anvkg	Pizzeria San Giorgio - Casale	Via Casale, 7, 20144 Milano Mi, Italy, Italy 20144	$ • Pizza • Italiano • Mediterraneo	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/la-casa-del-galletto-vallespluga/9Sjr0FSIS3S6l1beIlDhkQ	La Casa del Galletto Vallespluga	Via Friuli 10 - 20135 Milano, Italy 20135	$$ • Italian • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pizzeria-da-mina/BcQznNJXTie3IqPHTlNN7A	Pizzeria Da Mina	Viale Monte Nero, 20, Milano, Lombardia 20135	$ • Italian • Mediterranean • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/haagen-dazs/k2RmY7hFQ6m9GK3Ea2dyGg	Häagen-Dazs	Viale Bligny, 43, Milano, Lombardia 20136	$ • Desserts • Ice Cream and Frozen Yogurt • European • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/calanca-sigieri-ristorante-di-pesce-%26-cucina-sarda/_eRb_awsSn29R17w3HKGCA	Calanca Sigieri - Ristorante di Pesce & Cucina Sarda	Via Goffredo Sigieri, 10, Milano, 20135	$$ • Mediterranean • Italian • Seafood • Healthy • Deli	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/2-gusti/ucLgOSceRZm14hdZqn6_Hw	2 Gusti	31 Via Giuseppe Meda, Milano, 20141	$$ • Pizza • Pasta • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/fratelli-cavallaro/N-VGxhuYQi-e8Ie-ecs46A	Fratelli Cavallaro	Alzaia Naviglio Pavese, 34, 20143 Milano Mi, Italia, Italy 20143	$$ • Pizza • Italiano • Mediterraneo	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pizzeria-la-tradizionale/kBS8PPvfSzusVyb5VDsrwQ	Pizzeria La tradizionale	Via Bergognone, 16, Milano, Lombardia 20144	$$ • Pizza • Italian • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/il-cannolo-eccellenza-siciliana/OROK_3NeSqiMx6bHqqP-1g	Il Cannolo Eccellenza Siciliana	Corso Garibaldi, 51, 20121 Milano Mi, Italia,	$ • Desserts • Italian • Mediterranean • Pastry	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/indian-takeaway-agra/dnOpEnNPQeiV0ZNBXrcUkQ	Indian Takeaway Agra	Viale Monte Nero, 16, Milano, Lombardia 20135	$ • Indian • Chicken • Vegetarian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/cereal-lovers-milano/Y1L-MCCIS9i9KeeAtPnQqQ	Cereal Lovers Milano	29 Via Tito Livio, Milano, 20137	$ • Desserts • Breakfast and Brunch • American	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/bello-e-buono/-CtdQdJsTjSWa8Ir8Iwe0A	Bello e Buono	Viale Sabotino 14, Milano, 20135	$$ • Italian • Pasta • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/stramacchio-mozzarella-soprattutto/hUCyvCZmQ_quWksNdNnhZA	Stramacchio - Mozzarella Soprattutto	Viale Bligny, 43, Milano, 20136	Italian • Pasta • Sandwich	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/01-curti/vnAzHaiJQu2PUtZNwf-TAw	01 Curti	Galleria S. Babila, 4, 20122 Milano Mi, Italia, C, Lombardia 20122	$ • Italian • Pasta • Street Food	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/woodstock/GSl6k6IAQaa89wEJCQrsxw	woodstock	Via Lodovico Il Moro, 3, Milano, 20143	$$ • Pizza • Sandwich • American • Flour based food • Burgers	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/toastamore-bligny/4JrZEbuZTPSi6bnQ_eb_jw	ToastAmore - Bligny	Viale Bligny, 45, Milano, Lombardia 20136	$ • Sandwich • Street Food • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pizzeria-why-not/-mq1pD5aS0ioafaAavi-xQ	Pizzeria why not	Via Crema, 6, Milano, Lombardia 20135	$ • Pizza • Pub	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pizza-and-food-viale-gorizia/dJ0yYCB3ReSxFgwQyEQz7A	Pizza and Food - Viale Gorizia	Viale Gorizia, 8, Milano, Lombardia 20144	$ • Italian • Mediterranean • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/itinerario-gastronomico/mmf6c1MRRWaVOawn6pQdKQ	ITINERARIO GASTRONOMICO	Via S. Dionigi, 8, 20139 Milano Mi, Italy,	$ • Salads • Healthy • Seafood • Burgers • Italian • American • Vegetarian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/toasteria-italiana/6lImt1mORz6PoyL0Dk5lSg	Toasteria Italiana	Corso San Gottardo 34, Milan, 20136	$ • Italian • Bar Food • Sandwich	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/la-piadineria-via-del-bollo/hWm9FXenRmyATlo4RYNI3A	La Piadineria - Via del Bollo	Via Del Bollo, 6, 20123 Milano Mi, Italia,	$ • Italian • Sandwich • Healthy • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/el-caminante-arepas-venezuela-%2B-italia/SO9s4AxzQm690Mh3uQwnMw	El Caminante - Arepas Venezuela + Italia	Via Andrea Maffei, 19, 20135 Milano Mi, Italia, Lombardia 20135	$ • Latin Fusion • Street Food • Sandwich • Venezuelan	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/gelateria-lato-g-solari/znZGz7KDRVG6q5rSCGjERA	Gelateria Lato G - Solari	Via Andrea Solari, 1, Milano, Lombardia 20144	$$ • Ice Cream and Frozen Yogurt • Desserts	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/sarla/deeT8Wt1TJi9ayNnSUnVUA	Sarla	Via Stampa, 4, Milano, Lombardia 20123	$ • Indian • Chicken • Vegetarian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/odstore-via-torino/MFxdKpfpTOeqZe8NpCYEHw	ODStore - Via Torino	Via Torino, 61, Milano, 20123	$ • Desserts • Pastry • Italian • Grocery • chocolatier • Snacks	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/delicatessen-specialita-dellalto-adige-beltrade/jAc9lcPyT5e1uPQRhC4a7A	Delicatessen Specialità dell'Alto Adige - Beltrade	Piazza Santa Maria Beltrade 2, Milano, 20123	$$ • Italian • Grocery • Alcohol • Snacks • Everyday Essentials	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/barart-bistrot/WUkj9dXSS8WFOYieqivZnA	Barart Bistrot	Via Tortona, 4, Milano, 20144	$$ • Italian • Mediterranean • Pasta • Mediterranean • Seafood	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/american-crunch/Dj5a3winT56F6-2Sb3m0xA	American Crunch	Via Santa Maria Valle, 1, Milano, Lombardia	$ • New American • American • Soul Food	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/cucina-del-toro/ckPtWel9S0OlK6qpv_camA	Cucina del Toro	Via Manfredo Camperio, 15, Milano, 20123	$$ • Italian • Pasta • Gluten Free Friendly • Allergy Friendly	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/alcolici-washington/7gs8IfYfRYqvN1xJiHzJ4A	Alcolici Washington	Via Giorgio Washington, 104, Milano, Lombardia 20146	$$ • Alcohol	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/minimini-supermercati/ZLIWut0pSUmvhvC0obQv2Q	MINIMINI - Supermercati	Piazza Santo Stefano, 5, Milano, 20122	$$ • Italian • Grocery • Alcohol	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/panarello-tortona/wUR8cJ8XQPmFuNtQ0sEeaw	Panarello - Tortona	Via Leone Tolstoi, 1, Milano, 20144	$$ • Desserts • Pastry • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/visca-restaurant/J7NQSgj9TRyr_fUGlqjwnQ	Visca Restaurant	Viale Bligny, 60, Milano, Lombardia 20136	$$ • Pasta • Desserts • Seafood • Salads • Italian • Healthy	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ang-56-cucina-cantonese/gayWCCchSlaVaxJElewwaw	A.N.G 56 - Cucina Cantonese	Via Alzaia Naviglio Grande 56, 20144 Milano, Italy 20144	$ • Chinese • Asian Fusion • Asian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pizzeria-grill-umbria-11/9AEoL1jBRpWCxbyDLVtHfQ	Pizzeria Grill Umbria 11	Viale Umbria, 11, Milano, Lombardia 20135	$ • Pizza • Street Food • Friterie	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/i-manciatari/yFYnjYMhT7GJekNOpLo6jQ	i Manciatari	Largo Augusto, 8, Milano, Lombardia 20122	Pizza • Italian • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/il-panzerotto-di-ettore/KhrCIR_hRt6CVTNP2yonOw	Il Panzerotto di Ettore	Ripa Di Porta Ticinese, 13, Piano Terra, Milano, 20143	$ • Italian • Sandwich • Mediterranean • Flour based food • Healthy	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/art-cafe/ANVeF8BASCeL_I8IctfXAw	Art Café	Via Andrea Solari, 19, Milano, 20144	$$ • Sandwich • Deli • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/scapece-gastronomia/796qlscsSW-LKlJCbCocqw	SCAPECE - Gastronomia	Corso Lodi, 12, 20135 Milano Mi, Italia,	$$ • Desserts • Italian • Pasta • Healthy • Mediterranean • European • Flour based food	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ten-grams-tartufi/QwpD8He_RKOeOVClElL8rA	Ten Grams - Tartufi	Via Carlo Bianconi, 8, 20139 Milano Mi, Italia, Lombardia 20139	$$$ • Deli • Italian • Pasta • Burgers	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/poketna-by-visca/ggN5pGNtSaaILZdBWB-RZg	Poketna by VISCA	Viale Bligny, 60, 20136	$$ • Hawaiian • Salads • Healthy • Seafood	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/gelateria-naturalia/4jJowqkWRNqJ4LcuWwEb0g	Gelateria naturalia	Via Giorgio Washington 55, Milano, 20146	$ • Ice Cream and Frozen Yogurt • Breakfast and Brunch • Healthy • Frozen Food	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/sensei/XuAathaYQSmnSdSkw10o7w	Sensei	Via Cesare Correnti, 16, Milano, Lombardia 20123	$ • Sushi	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/burritoso/DFE2OAU9SACf2Hga3b1WHw	Burritoso	Viale Bligny, 43, 20136 Milano Mi, Italia,	$ • Mexican • Steak • South American	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/blue-majik-cafe/8T2bBPKfRICWzniEjfW-RQ	Blue Majik Cafè	Via San Vittore, 16, Milano, 20123	$ • Healthy • Seafood • Vegetarian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ralphs/yJlMEzw3RSirb1rlhhkzNA	Ralph's	Corso Di Porta Ticinese 32, Milano, 20123	$$ • American • Bar Food • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/organic-pizza-and-food/iL0Wkd4sRA-euqpxvznGBg	Organic Pizza and Food	Via Morigi 8, Milano, 20123	$$ • Pizza • Healthy • Italian • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/osteria-dei-balabiott/FPnYyop6QgOrgMPcL70I0Q	Osteria dei Balabiott	Piazza Vesuvio, 13, Milano, 20144	Italian • Pasta • Desserts	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/giass-gelati/keWi3qH0SAujVECcAKAEgQ	Giass Gelati	Via Giorgio Washington, 60, Milano, 20146	Ice Cream and Frozen Yogurt • Desserts	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/odstore-duomo/P6LXe5DbRAiE2wolmWvuww	ODStore - Duomo	Via Carlo Maria Martini, 1, Milano, 20122	$ • chocolatier • Italian • Pastry • Desserts • Grocery • Snacks	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/valentino-vintage-restaurant/zgMdJj1_R5K0bgIIP_0vtw	Valentino Vintage Restaurant	Corso Monforte, 16, Milano, Lombardia 20122	$$ • Italian • Deli	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/bello-tosto-il-toast-xl/cP7Ni2l2Q3q41eUQn147AA	Bello Tosto - Il Toast XL	Via Giuseppe Mazzini, 12, Milano, Lombardia 20123	$ • Sandwich • Deli • Gourmet	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/loft-pizza-%26-grill/PXqTLfFNSQKphoTdmb9aVw	Loft Pizza & Grill	Via Bernardino Verro, 2, 20141 Milano Mi, Italia, Italy 20141	$ • Pizza • Italiano • Mediterraneo	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/avogado-sprint/XWn7_fQnSeG7eSJqbP_RSw	Avogado Sprint	Via Lodovico Muratori, 48, Milano, 20135	$ • Healthy • Vegetarian • Salads • Allergy Friendly	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/la-piada/3_fD-T9vTsqTGvZLZevgow	La Piada	Via Nirone, 5, Milano, Lombardia 20123	$ • Italian • Mediterranean • Sandwich	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/il-tasca-milano/6g2nXH9GQVijQyxJUrSHRw	Il Tasca Milano	Corso Di Porta Ticinese, 14, Milano, 20123	$ • European • Spanish • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/delicatessen-specialita-dell-alto-adige-san-gottardo/FzCNxmRoTuSX2o7T5Y1WQA	Delicatessen Specialità dell' Alto Adige - San Gottardo	Corso San Gottardo 6, Milano, 20136	$$ • Italian • Grocery • Alcohol	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/mariu-kebab-gastronomico/zot8pUiYTQqb6rFT_tMLQw	Mariù Kebab Gastronomico	Viale Sabotino, 9, Milano, Lombardia 20135	$$ • Street Food	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/abbracciami-a-cucina-a-pizza/A8PbQUCXTQOy520o29yY7w	AbbracciaMi a' cucina a' pizza	Via Anton Giulio Barril 24, MI, 20141	$$$ • Pizza • Pasta • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pizzeria-la-cappa/m4xrn0V9ST6xDXkPjzhV2g	Pizzeria La Cappa	Via Giuseppe Ripamonti, 150, Milano, 20141	$ • Pizza • Italian • Vegetarian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/depura-vita/W9ImhahHTTy7bjD29GjOcQ	Depura Vita	Via S. Pietro All'Orto, 7, Milano, Lombardia 20121	$$ • Juice and Smoothies • Healthy • Vegan	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/mediterraneo/kyxqmyLXQfumhYs1U9q3dw	Mediterraneo	Via Medeghino, 39, Milano, Lombardia 20141	$ • Italian • Mediterranean • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/movida/LDlZgUz5SfycMF6L0KgmUA	Movida	Via Ascanio Sforza, 41, Milano, Lombardia 20136	$$ • Pasta • Salads • Seafood	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ristorante-da-giordano-il-bolognese/gly5e7t8Sd2Lw6RicCQDUg	Ristorante Da Giordano IL Bolognese	Corso Genova, 3, 20123 Milano Mi, Italy,	$$ • Italian • Deli • Pasta	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/rinaldini-lo-stilista-del-dolce/GFu5OvdLRHeOGpRvafpCZA	Rinaldini - Lo Stilista del Dolce	Via Santa Margherita, 16, Milano, Lombardia 20121	$ • Ice Cream and Frozen Yogurt • Desserts • Pastry • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/woodstock3/HGkBMBhUSfSmTcE0bXywTA	Woodstock3	Via Vigevano, 43, Milano, Lombardia 20144	$$ • Italian • Pizza • Friterie	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/bar-meravigli-13/ZoPHHQPCSm2p7eC0HFPm6A	Bar Meravigli 13	Via Meravigli, 13, Milano, 20123	$$ • Italian • Sandwich • Deli	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/organic-pizza-and-food/nxTTarOlQ2moGfweE0CuyA	Organic Pizza and Food	Alzaia Naviglio Grande, 70, Milano, Lombardia 20144	$ • Italian • Mediterranean • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/saray-turkish-kebap/Y9KmhapGRia0n5YLcp50ig	Saray Turkish kebap	Piazza Guglielmo Miani, Milano, 20143	Turkish • Middle Eastern • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pizzeria-la-fata/gOImuhUaSye3GIe21X58mA	Pizzeria La Fata	Alzaia Naviglio Pavese, 34, Milano, Lombardia 20143	$ • Italian • Mediterranean • Pizza • Sandwich • Pasta • Salads	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/osteria-rap-del-gargano/62hp7IwGSt6XddXSOdP9OA	Osteria Rap del Gargano	Via Andrea Verga, 16, Milano, Lombardia 20144	$$ • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/il-ciclone-2/4TJzw-_UQpGJMctBzqTARg	Il Ciclone 2	Via San Paolino 2, Milano, 20142	$$ • Pizza • Italian • Mediterranean • Salads	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/sakeya/knFKnbABTkierfntntAapg	Sakeya	Via Cesare Da Sesto, 1, Milano, 20123	$$ • Sushi • Japanese • Asian Fusion	View delivery time and booking fee.	Enter your delivery address
